"Date","Price","Open","High","Low","Vol.","Change %"
"03/04/2020","47.10","47.10","47.10","47.10","0.02K","0.21%"
"03/03/2020","47.00","47.00","47.00","47.00","0.01K","0.32%"
"03/02/2020","46.85","46.85","46.85","46.85","","-3.00%"
"02/28/2020","48.30","48.30","48.30","48.30","","0.31%"
"02/27/2020","48.15","48.15","48.15","48.15","","0.31%"
"02/26/2020","48.00","48.00","48.00","48.00","","-0.10%"
"02/25/2020","48.05","48.05","48.05","48.05","","0.10%"
"02/24/2020","48.00","48.00","48.00","48.00","","-0.72%"
"02/21/2020","48.35","48.35","48.35","48.35","","-0.21%"
"02/20/2020","48.45","48.45","48.45","48.45","","-1.52%"
"02/19/2020","49.20","49.20","49.20","49.20","","-0.40%"
"02/18/2020","49.40","49.40","49.40","49.40","0.03K","-2.18%"
"02/14/2020","50.50","50.50","50.50","50.50","0.02K","1.00%"
"02/13/2020","50.00","50.00","50.00","50.00","0.05K","2.56%"
"02/12/2020","48.75","48.75","48.75","48.75","","1.25%"
"02/11/2020","48.15","48.15","48.15","48.15","","1.26%"
"02/10/2020","47.55","47.55","47.55","47.55","","-1.45%"
"02/07/2020","48.25","48.25","48.25","48.25","0.06K","-1.53%"
"02/06/2020","49.00","49.00","49.00","48.90","0.08K","-0.91%"
"02/05/2020","49.45","49.45","49.45","49.45","0.14K","1.33%"
"02/04/2020","48.80","48.80","48.80","48.80","0.04K","2.20%"
"02/03/2020","47.75","47.75","47.75","47.75","0.01K","-5.26%"
"01/31/2020","50.40","50.40","50.40","50.40","","0.00%"
"01/30/2020","50.40","50.40","50.40","50.40","","0.00%"
"01/29/2020","50.40","50.40","50.40","50.40","0.00K","0.10%"
"01/28/2020","50.35","50.35","50.35","50.35","","0.00%"
"01/27/2020","50.35","50.35","50.35","50.35","","0.20%"
"01/24/2020","50.25","50.25","50.25","50.25","0.01K","-0.10%"
"01/23/2020","50.30","50.30","50.30","50.30","","0.10%"
"01/22/2020","50.25","50.25","50.25","50.25","0.01K","0.00%"
"01/21/2020","50.25","50.25","50.25","50.25","0.02K","-0.69%"
"01/17/2020","50.60","50.60","50.60","50.60","0.05K","-0.49%"
"01/16/2020","50.85","50.85","50.85","50.85","0.01K","-1.74%"
"01/15/2020","51.75","51.75","51.75","51.75","0.08K","-0.86%"
"01/14/2020","52.20","52.20","52.20","52.20","0.08K","-2.06%"
"01/13/2020","53.30","53.30","53.30","53.30","0.07K","0.57%"
"01/10/2020","53.00","53.00","53.00","53.00","0.07K","0.95%"
"01/09/2020","52.50","52.50","52.50","52.50","0.05K","0.00%"
"01/08/2020","52.50","52.50","52.50","52.50","0.14K","-0.28%"
"01/07/2020","52.65","52.65","52.65","52.65","0.03K","0.29%"
"01/06/2020","52.50","52.50","52.50","52.50","0.17K","-0.66%"
"01/03/2020","52.85","52.85","52.85","52.85","0.01K","0.57%"
"01/02/2020","52.55","52.55","52.55","52.55","0.04K","-1.13%"
"12/31/2019","53.15","53.15","53.15","53.15","","0.66%"
"12/30/2019","52.80","52.80","52.80","52.80","0.02K","-1.58%"
"12/27/2019","53.65","53.65","53.65","53.65","","0.47%"
"12/26/2019","53.40","53.40","53.40","53.40","","0.00%"
"12/24/2019","53.40","53.40","53.40","53.40","","0.00%"
"12/23/2019","53.40","53.40","53.40","53.40","","0.09%"
"12/20/2019","53.35","53.35","53.35","53.35","","-0.37%"
"12/19/2019","53.55","53.55","53.55","53.55","","0.00%"
"12/18/2019","53.55","53.55","53.55","53.55","","-0.19%"
"12/17/2019","53.65","53.65","53.65","53.65","0.02K","0.37%"
"12/16/2019","53.45","53.45","53.45","53.45","0.01K","-0.37%"
"12/13/2019","53.65","53.65","53.65","53.65","0.01K","-0.65%"
"12/12/2019","54.00","54.00","54.00","54.00","0.04K","0.93%"
"12/11/2019","53.50","53.50","53.50","53.50","","-0.56%"
"12/10/2019","53.80","53.80","53.80","53.80","0.01K","-0.09%"
"12/09/2019","53.85","53.85","53.85","53.85","0.05K","-0.65%"
"12/06/2019","54.20","54.20","54.20","54.20","","-1.28%"
"12/05/2019","54.90","54.90","54.90","54.90","","-2.23%"
"12/04/2019","56.15","56.15","56.15","56.15","","-0.44%"
"12/03/2019","56.40","56.40","56.40","56.40","0.18K","-1.66%"
"12/02/2019","57.35","57.35","57.35","57.35","0.28K","2.32%"
"11/29/2019","56.05","56.05","56.05","56.05","","0.18%"
"11/27/2019","55.95","55.95","55.95","55.95","","-0.09%"
"11/26/2019","56.00","56.00","56.00","56.00","","0.09%"
"11/25/2019","55.95","55.95","55.95","55.95","","-0.09%"
"11/22/2019","56.00","56.00","56.00","56.00","","0.18%"
"11/21/2019","55.90","55.90","55.90","55.90","","0.27%"
"11/20/2019","55.75","55.75","55.75","55.75","","0.90%"
"11/19/2019","55.25","55.25","55.25","55.25","0.01K","0.36%"
"11/18/2019","55.05","55.05","55.05","55.05","","-1.52%"
"11/15/2019","55.90","55.90","55.90","55.90","0.02K","-0.27%"
"11/14/2019","56.05","56.05","56.05","56.05","","0.72%"
"11/13/2019","55.65","55.65","55.65","55.65","0.01K","0.45%"
"11/12/2019","55.40","55.40","55.40","55.40","0.07K","0.36%"
"11/11/2019","55.20","55.20","55.20","55.20","","-0.99%"
"11/08/2019","55.75","55.75","55.75","55.75","","-0.71%"
"11/07/2019","56.15","56.15","56.15","56.15","0.08K","0.63%"
"11/06/2019","55.80","55.80","55.80","55.80","0.01K","-1.85%"
"11/05/2019","56.85","56.85","56.85","56.85","","0.09%"
"11/04/2019","56.80","56.80","56.80","56.80","","-0.44%"
"11/01/2019","57.05","57.05","57.05","57.05","0.01K","0.97%"
"10/31/2019","56.50","56.50","56.50","56.50","","0.36%"
"10/30/2019","56.30","56.30","56.30","56.30","0.03K","-0.18%"
"10/29/2019","56.40","56.40","56.40","56.40","0.06K","0.09%"
"10/28/2019","56.35","56.35","56.35","56.35","0.09K","-5.77%"
"10/25/2019","59.80","59.80","59.80","59.80","","-0.25%"
"10/24/2019","59.95","59.95","59.95","59.95","","0.00%"
"10/23/2019","59.95","59.95","59.95","59.95","","-0.17%"
"10/22/2019","60.05","60.05","60.05","60.05","0.04K","-0.25%"
"10/21/2019","60.20","60.20","60.20","60.20","","0.08%"
"10/18/2019","60.15","60.15","60.15","60.15","","-0.17%"
"10/17/2019","60.25","60.25","60.25","60.25","","-0.08%"
"10/16/2019","60.30","60.30","60.30","60.30","","-0.33%"
"10/15/2019","60.50","60.50","60.50","60.50","","-0.49%"
"10/14/2019","60.80","60.80","60.80","60.80","0.02K","0.16%"
"10/11/2019","60.70","60.70","60.70","60.70","0.01K","-0.08%"
"10/10/2019","60.75","60.75","60.75","60.75","0.02K","-0.16%"
"10/09/2019","60.85","60.85","60.85","60.85","0.07K","-0.90%"
"10/08/2019","61.40","61.40","61.40","61.40","0.07K","1.82%"
"10/07/2019","60.30","60.30","60.30","60.30","0.03K","1.01%"
"10/04/2019","59.70","59.70","59.70","59.70","0.09K","0.76%"
"10/03/2019","59.25","59.25","59.25","59.25","0.05K","-0.34%"
"10/02/2019","59.45","59.45","59.45","59.45","0.04K","-0.92%"
"10/01/2019","60.00","60.00","60.00","60.00","0.09K","0.76%"
"09/30/2019","59.55","59.55","59.55","59.55","0.11K","-1.33%"
"09/27/2019","60.35","60.35","60.35","60.35","","-0.33%"
"09/26/2019","60.55","60.55","60.55","60.55","","0.50%"
"09/25/2019","60.25","60.25","60.25","60.25","","-0.58%"
"09/24/2019","60.60","60.60","60.60","60.60","","-0.33%"
"09/23/2019","60.80","60.80","60.80","60.80","","-0.73%"
"09/20/2019","61.25","61.25","61.25","61.25","","0.49%"
"09/19/2019","60.95","60.95","60.95","60.95","","0.00%"
"09/18/2019","60.95","60.95","60.95","60.95","0.31K","-0.97%"
"09/17/2019","61.55","61.55","61.55","61.55","","-0.32%"
"09/16/2019","61.75","61.75","61.75","61.75","0.12K","1.31%"
"09/13/2019","60.95","60.95","60.95","60.95","0.01K","0.16%"
"09/12/2019","60.85","60.85","60.85","60.85","0.06K","0.58%"
"09/11/2019","60.50","60.50","60.50","60.50","0.10K","-0.25%"
"09/10/2019","60.65","60.65","60.65","60.65","0.05K","3.85%"
"09/09/2019","58.40","58.40","58.40","58.40","0.08K","1.30%"
"09/06/2019","57.65","57.65","57.65","57.65","0.13K","0.44%"
"09/05/2019","57.40","57.40","57.40","57.40","0.04K","0.88%"
"09/04/2019","56.90","56.90","56.90","56.90","0.02K","-0.09%"
"09/03/2019","56.95","56.95","56.95","56.95","0.02K","4.98%"
"08/30/2019","54.25","54.25","54.25","54.25","","-0.82%"
"08/29/2019","54.70","54.70","54.70","54.70","","0.09%"
"08/28/2019","54.65","54.65","54.65","54.65","","-0.73%"
"08/27/2019","55.05","55.05","55.05","55.05","","-0.45%"
"08/26/2019","55.30","55.30","55.30","55.30","","0.00%"
"08/23/2019","55.30","55.30","55.30","55.30","","0.18%"
"08/22/2019","55.20","55.20","55.20","55.20","","-0.18%"
"08/21/2019","55.30","55.30","55.30","55.30","0.03K","-0.63%"
"08/20/2019","55.65","55.65","55.65","55.65","","-0.27%"
"08/19/2019","55.80","55.80","55.80","55.80","","-0.18%"
"08/16/2019","55.90","55.90","55.90","55.90","0.03K","-0.18%"
"08/15/2019","56.00","56.00","56.00","56.00","","-0.44%"
"08/14/2019","56.25","56.25","56.25","56.25","0.03K","-0.35%"
"08/13/2019","56.45","56.45","56.45","56.45","0.02K","0.27%"
"08/12/2019","56.30","56.30","56.30","56.30","","0.09%"
"08/09/2019","56.25","56.25","56.25","56.25","0.04K","-0.27%"
"08/08/2019","56.40","56.40","56.40","56.40","0.02K","0.53%"
"08/07/2019","56.10","56.10","56.10","56.10","0.01K","0.09%"
"08/06/2019","56.05","56.05","56.05","56.05","0.08K","-1.67%"
"08/05/2019","57.00","57.00","57.00","57.00","0.01K","-1.72%"
"08/02/2019","58.00","58.00","58.00","58.00","0.07K","-1.44%"
"08/01/2019","58.85","58.85","58.85","58.85","","1.64%"
"07/31/2019","57.90","57.90","57.90","57.90","0.09K","0.00%"
"07/30/2019","57.90","57.90","57.90","57.90","0.09K","-0.17%"
"07/29/2019","58.00","58.00","58.00","58.00","","-0.60%"
"07/26/2019","58.35","58.35","58.35","58.35","","0.26%"
"07/25/2019","58.20","58.20","58.20","58.20","","0.00%"
"07/24/2019","58.20","58.20","58.20","58.20","","0.00%"
"07/23/2019","58.20","58.20","58.20","58.20","","0.00%"
"07/22/2019","58.20","58.20","58.20","58.20","","-0.26%"
"07/19/2019","58.35","58.35","58.35","58.35","0.01K","1.13%"
"07/18/2019","57.70","57.70","57.70","57.70","0.01K","-0.35%"
"07/17/2019","57.90","57.90","57.90","57.90","0.01K","1.05%"
"07/16/2019","57.30","57.30","57.30","57.30","0.02K","-0.78%"
"07/15/2019","57.75","57.75","57.75","57.75","0.01K","-0.17%"
"07/12/2019","57.85","57.85","57.85","57.85","0.03K","-0.43%"
"07/11/2019","58.10","58.10","58.10","58.10","0.01K","0.35%"
"07/10/2019","57.90","57.90","57.90","57.90","0.03K","2.57%"
"07/09/2019","56.45","56.45","56.45","56.45","0.12K","-1.05%"
"07/08/2019","57.05","57.05","57.05","57.05","0.06K","1.33%"
"07/05/2019","56.30","55.15","55.15","55.15","0.25K","6.63%"
"07/03/2019","52.80","52.80","52.80","52.80","0.20K","2.72%"
"07/02/2019","51.40","51.40","51.40","51.40","0.07K","1.58%"
"07/01/2019","50.60","50.60","50.60","50.60","0.13K","3.48%"
"06/28/2019","48.90","48.90","48.90","48.90","","-0.41%"
"06/27/2019","49.10","49.10","49.10","49.10","","0.31%"
"06/26/2019","48.95","48.95","48.95","48.95","","0.00%"
"06/25/2019","48.95","48.95","48.95","48.95","","-0.20%"
"06/24/2019","49.05","49.05","49.05","49.05","","0.31%"
"06/21/2019","48.90","48.90","48.90","48.90","","0.20%"
"06/20/2019","48.80","48.80","48.80","48.80","","0.21%"
"06/19/2019","48.70","48.70","48.70","48.70","","-0.10%"
"06/18/2019","48.75","48.75","48.75","48.75","","-1.22%"
"06/17/2019","49.35","49.35","49.35","49.35","0.01K","-1.00%"
"06/14/2019","49.85","49.85","49.85","49.85","0.03K","-0.89%"
"06/13/2019","50.30","50.30","50.30","50.30","0.07K","-0.40%"
"06/12/2019","50.50","50.50","50.50","50.50","0.10K","-1.56%"
"06/11/2019","51.30","51.30","51.30","51.30","0.02K","-3.21%"
"06/10/2019","53.00","53.00","53.00","53.00","0.01K","1.05%"
"06/07/2019","52.45","52.45","52.45","52.45","0.15K","1.06%"
"06/06/2019","51.90","51.90","51.90","51.90","0.14K","0.58%"
"06/05/2019","51.60","51.60","51.60","51.60","","-1.43%"
"06/04/2019","52.35","52.35","52.35","52.35","0.04K","1.26%"
"06/03/2019","51.70","51.70","51.70","51.70","0.04K","-8.41%"
"05/31/2019","56.45","56.45","56.45","56.45","","-0.62%"
"05/30/2019","56.80","56.80","56.80","56.80","","-0.18%"
"05/29/2019","56.90","56.90","56.90","56.90","0.02K","-0.35%"
"05/28/2019","57.10","57.10","57.10","57.10","0.12K","-0.87%"
"05/24/2019","57.60","57.60","57.60","57.60","","-0.26%"
"05/23/2019","57.75","57.75","57.75","57.75","0.05K","-0.43%"
"05/22/2019","58.00","58.00","58.00","58.00","0.01K","-0.34%"
"05/21/2019","58.20","58.20","58.20","58.20","0.01K","0.00%"
"05/20/2019","58.20","58.20","58.20","58.20","","-0.34%"
"05/17/2019","58.40","58.40","58.40","58.40","0.02K","-0.09%"
"05/16/2019","58.45","58.45","58.45","58.45","","-0.76%"
"05/15/2019","58.90","58.90","58.90","58.90","","-0.59%"
"05/14/2019","59.25","59.25","59.25","59.25","0.13K","1.37%"
"05/13/2019","58.45","58.45","58.45","58.45","0.01K","-1.35%"
"05/10/2019","59.25","59.25","59.25","59.25","","0.08%"
"05/09/2019","59.20","59.20","59.20","59.20","","-1.99%"
"05/08/2019","60.40","60.40","60.40","60.40","0.03K","0.75%"
"05/07/2019","59.95","59.95","59.95","59.95","0.10K","-1.48%"
"05/06/2019","60.85","60.85","60.85","60.85","","0.00%"
"05/03/2019","60.85","60.85","60.85","60.85","0.09K","2.53%"
"05/02/2019","59.35","59.35","59.35","59.35","0.12K","1.45%"
"05/01/2019","58.50","58.50","58.50","58.50","0.01K","-0.85%"
"04/30/2019","59.00","59.00","59.00","59.00","0.14K","0.00%"
"04/29/2019","59.00","59.00","59.00","59.00","0.03K","1.20%"
"04/26/2019","58.30","58.30","58.30","58.30","","-1.85%"
"04/25/2019","59.40","59.40","59.40","59.40","","0.08%"
"04/24/2019","59.35","59.35","59.35","59.35","","-0.42%"
"04/23/2019","59.60","59.60","59.60","59.60","","0.17%"
"04/22/2019","59.50","59.50","59.50","59.50","","0.00%"
"04/18/2019","59.50","59.50","59.50","59.50","","-0.34%"
"04/17/2019","59.70","59.70","59.70","59.70","","0.51%"
"04/16/2019","59.40","59.40","59.40","59.40","","0.00%"
"04/15/2019","59.40","59.40","59.40","59.40","0.06K","-0.59%"
"04/12/2019","59.75","59.75","59.75","59.75","","0.00%"
"04/11/2019","59.75","59.75","59.75","59.75","0.02K","0.17%"
"04/10/2019","59.65","59.65","59.65","59.65","0.08K","1.02%"
"04/09/2019","59.05","59.05","59.05","59.05","","0.60%"
"04/08/2019","58.70","58.70","58.70","58.70","0.01K","2.98%"
"04/05/2019","57.00","57.00","57.00","57.00","0.05K","1.51%"
"04/04/2019","56.15","56.15","56.15","56.15","0.05K","2.65%"
"04/03/2019","54.70","54.70","54.70","54.70","0.28K","-2.93%"
"04/02/2019","56.35","56.35","56.35","56.35","0.08K","-4.09%"
"04/01/2019","58.75","58.75","58.75","58.75","0.05K","-15.53%"
"03/29/2019","69.55","69.55","69.55","69.55","","-1.00%"
"03/28/2019","70.25","70.25","70.25","70.25","","0.14%"
"03/27/2019","70.15","70.15","70.15","70.15","","-0.36%"
"03/26/2019","70.40","70.40","70.40","70.40","","-0.42%"
"03/25/2019","70.70","70.70","70.70","70.70","","-0.07%"
"03/22/2019","70.75","70.75","70.75","70.75","","-0.21%"
"03/21/2019","70.90","70.90","70.90","70.90","","-0.42%"
"03/20/2019","71.20","71.20","71.20","71.20","","-0.07%"
"03/19/2019","71.25","71.25","71.25","71.25","0.01K","-0.28%"
"03/18/2019","71.45","71.45","71.45","71.45","","0.00%"
"03/15/2019","71.45","71.45","71.45","71.45","","-0.76%"
"03/14/2019","72.00","72.00","72.00","72.00","0.01K","0.28%"
"03/13/2019","71.80","71.80","71.80","71.80","0.01K","-1.17%"
"03/12/2019","72.65","72.65","72.65","72.65","0.01K","0.35%"
"03/11/2019","72.40","72.40","72.40","72.40","","0.07%"
"03/08/2019","72.35","72.35","72.35","72.35","0.04K","-1.23%"
"03/07/2019","73.25","73.25","73.25","73.25","","-0.48%"
"03/06/2019","73.60","73.60","73.60","73.60","0.07K","-1.21%"
"03/05/2019","74.50","74.50","74.50","74.50","0.11K","-1.00%"
"03/04/2019","75.25","75.25","75.25","75.25","","0.74%"
"03/01/2019","74.70","74.70","74.70","74.70","0.02K","-0.40%"
"02/28/2019","75.00","75.00","75.00","75.00","0.04K","-0.33%"
"02/27/2019","75.25","75.25","75.25","75.25","0.02K","1.62%"
"02/26/2019","74.05","74.05","74.05","74.05","0.12K","0.89%"
"02/25/2019","73.40","73.40","73.40","73.40","0.15K","-1.41%"
"02/22/2019","74.45","74.45","74.45","74.45","","0.27%"
"02/21/2019","74.25","74.25","74.25","74.25","","-0.13%"
"02/20/2019","74.35","74.35","74.35","74.35","","0.27%"
"02/19/2019","74.15","74.15","74.15","74.15","","0.00%"
"02/15/2019","74.15","74.15","74.15","74.15","","0.41%"
"02/14/2019","73.85","73.85","73.85","73.85","","-0.20%"
"02/13/2019","74.00","74.00","74.00","74.00","","0.95%"
"02/12/2019","73.30","73.30","73.30","73.30","0.03K","-0.41%"
"02/11/2019","73.60","73.60","73.60","73.60","0.01K","-0.74%"
"02/08/2019","74.15","74.15","74.15","74.15","","-1.40%"
"02/07/2019","75.20","75.20","75.20","75.20","0.10K","-1.18%"
"02/06/2019","76.10","76.10","76.10","76.10","","0.59%"
"02/05/2019","75.65","75.65","75.65","75.65","","-1.24%"
"02/04/2019","76.60","76.60","76.60","76.60","","-1.16%"
"02/01/2019","77.50","77.50","77.50","77.50","0.01K","-2.08%"
"01/31/2019","79.15","79.15","79.15","79.15","0.55K","-1.00%"
"01/30/2019","79.95","79.95","79.95","79.95","0.02K","0.25%"
"01/29/2019","79.75","79.75","79.75","79.75","0.07K","0.95%"
"01/28/2019","79.00","79.00","79.00","79.00","0.01K","-3.42%"
"01/25/2019","81.80","81.80","81.80","81.80","0.00K","-0.06%"
"01/24/2019","81.85","81.85","81.85","81.85","","-0.18%"
"01/23/2019","82.00","82.00","82.00","82.00","","0.00%"
"01/22/2019","82.00","82.00","82.00","82.00","0.04K","-1.44%"
"01/18/2019","83.20","83.20","83.20","83.20","0.03K","-0.24%"
"01/17/2019","83.40","83.40","83.40","83.40","0.02K","0.48%"
"01/16/2019","83.00","83.00","83.00","83.00","0.03K","0.61%"
"01/15/2019","82.50","82.50","82.50","82.50","0.03K","0.61%"
"01/14/2019","82.00","82.00","82.00","82.00","0.12K","-0.67%"
"01/11/2019","82.55","82.55","82.55","82.55","0.01K","0.30%"
"01/10/2019","82.30","82.30","82.30","82.30","0.15K","0.18%"
"01/09/2019","82.15","82.15","82.15","82.15","0.03K","0.00%"
"01/08/2019","82.15","82.15","82.15","82.15","0.08K","0.67%"
"01/07/2019","81.60","81.60","81.60","81.60","0.02K","-2.10%"
"01/04/2019","83.35","83.35","83.35","83.35","0.05K","-0.42%"
"01/03/2019","83.70","83.70","83.70","83.70","0.04K","-2.05%"
"01/02/2019","85.45","85.45","85.45","85.45","0.03K","-1.38%"
"12/31/2018","86.65","86.65","86.65","86.65","","-0.91%"
"12/28/2018","87.45","87.45","87.45","87.45","","-0.23%"
"12/27/2018","87.65","87.65","87.65","87.65","","-0.45%"
"12/26/2018","88.05","88.05","88.05","88.05","","0.00%"
"12/24/2018","88.05","88.05","88.05","88.05","","0.00%"
"12/21/2018","88.05","88.05","88.05","88.05","","-0.23%"
"12/20/2018","88.25","88.25","88.25","88.25","","-0.17%"
"12/19/2018","88.40","88.40","88.40","88.40","0.02K","-0.06%"
"12/18/2018","88.45","88.45","88.45","88.45","0.04K","-0.45%"
"12/17/2018","88.85","88.85","88.85","88.85","","0.40%"
"12/14/2018","88.50","88.50","88.50","88.50","","0.68%"
"12/13/2018","87.90","87.90","87.90","87.90","","0.23%"
"12/12/2018","87.70","87.70","87.70","87.70","0.04K","0.86%"
"12/11/2018","86.95","86.95","86.95","86.95","0.01K","0.46%"
"12/10/2018","86.55","86.55","86.55","86.55","0.02K","0.00%"
"12/07/2018","86.55","86.55","86.55","86.55","0.01K","0.06%"
"12/06/2018","86.50","86.50","86.50","86.50","","0.29%"
"12/05/2018","86.25","86.25","86.25","86.25","","0.47%"
"12/04/2018","85.85","85.85","85.85","85.85","0.01K","0.23%"
"12/03/2018","85.65","85.65","85.65","85.65","0.07K","-3.22%"
"11/30/2018","88.50","88.50","88.50","88.50","","0.06%"
"11/29/2018","88.45","88.45","88.45","88.45","","0.06%"
"11/28/2018","88.40","88.40","88.40","88.40","","0.00%"
"11/27/2018","88.40","88.40","88.40","88.40","","0.06%"
"11/26/2018","88.35","88.35","88.35","88.35","0.02K","0.11%"
"11/23/2018","88.25","88.25","88.25","88.25","0.02K","0.23%"
"11/21/2018","88.05","88.05","88.05","88.05","","-0.11%"
"11/20/2018","88.15","88.15","88.15","88.15","0.01K","-0.73%"
"11/19/2018","88.80","88.80","88.80","88.80","0.03K","-0.89%"
"11/16/2018","89.60","89.60","89.60","89.60","","-0.55%"
"11/15/2018","90.10","90.10","90.10","90.10","0.03K","-0.22%"
"11/14/2018","90.30","90.30","90.30","90.30","0.04K","-1.26%"
"11/13/2018","91.45","91.45","91.45","91.45","","-1.45%"
"11/12/2018","92.80","92.80","92.80","92.80","","1.14%"
"11/09/2018","91.75","91.75","91.75","91.75","0.01K","-0.60%"
"11/08/2018","92.30","92.30","92.30","92.30","0.01K","-1.81%"
"11/07/2018","94.00","94.00","94.00","94.00","0.01K","0.80%"
"11/06/2018","93.25","93.25","93.25","93.25","0.01K","-1.74%"
"11/05/2018","94.90","94.90","94.90","94.90","","-1.25%"
"11/02/2018","96.10","96.10","96.10","96.10","0.06K","0.79%"
"11/01/2018","95.35","95.35","95.35","95.35","0.07K","-2.15%"
"10/31/2018","97.45","97.45","97.45","97.45","0.02K","-1.27%"
"10/30/2018","98.70","98.70","98.70","98.70","0.03K","-0.45%"
"10/29/2018","99.15","99.15","99.15","99.15","0.05K","-1.15%"
"10/26/2018","100.30","100.30","100.30","100.30","","-0.10%"
"10/25/2018","100.40","100.40","100.40","100.40","","0.00%"
"10/24/2018","100.40","100.40","100.40","100.40","","-0.05%"
"10/23/2018","100.45","100.45","100.45","100.45","","0.05%"
"10/22/2018","100.40","100.40","100.40","100.40","","0.00%"
"10/19/2018","100.40","100.40","100.40","100.40","0.03K","0.60%"
"10/18/2018","99.80","99.80","99.80","99.80","","0.50%"
"10/17/2018","99.30","99.30","99.30","99.30","","0.25%"
"10/16/2018","99.05","99.05","99.05","99.05","","0.05%"
"10/15/2018","99.00","99.00","99.00","99.00","","-0.15%"
"10/12/2018","99.15","99.15","99.15","99.15","0.03K","-0.05%"
"10/11/2018","99.20","99.20","99.20","99.20","0.16K","-0.70%"
"10/10/2018","99.90","99.90","99.90","99.90","0.06K","-0.89%"
"10/09/2018","100.80","100.80","100.80","100.80","0.05K","-0.40%"
"10/08/2018","101.20","101.20","101.20","101.20","0.01K","-0.05%"
"10/05/2018","101.25","101.25","101.25","101.25","0.01K","0.45%"
"10/04/2018","100.80","100.80","100.80","100.80","0.03K","0.70%"
"10/03/2018","100.10","100.10","100.10","100.10","0.03K","-1.09%"
"10/02/2018","101.20","101.20","101.20","101.20","0.01K","-0.69%"
"10/01/2018","101.90","101.90","101.90","101.90","0.01K","1.44%"
"09/28/2018","100.45","100.45","100.45","100.45","","0.25%"
"09/27/2018","100.20","100.20","100.20","100.20","0.01K","-0.15%"
"09/26/2018","100.35","100.35","100.35","100.35","","0.00%"
"09/25/2018","100.35","100.35","100.35","100.35","","0.00%"
"09/24/2018","100.35","100.35","100.35","100.35","","0.15%"
"09/21/2018","100.20","100.20","100.20","100.20","","0.60%"
"09/20/2018","99.60","99.60","99.60","99.60","0.01K","-0.70%"
"09/19/2018","100.30","100.30","100.30","100.30","0.04K","1.67%"
"09/18/2018","98.65","98.65","98.65","98.65","0.02K","-0.70%"
"09/17/2018","99.35","99.35","99.35","99.35","0.02K","-0.20%"
"09/14/2018","99.55","99.55","99.55","99.55","0.03K","-0.85%"
"09/13/2018","100.40","100.40","100.40","100.40","0.02K","-0.10%"
"09/12/2018","100.50","100.50","100.50","100.50","0.01K","-0.45%"
"09/11/2018","100.95","100.95","100.95","100.95","0.03K","0.75%"
"09/10/2018","100.20","100.20","100.20","100.20","0.02K","0.40%"
"09/07/2018","99.80","99.80","99.80","99.80","0.01K","-1.19%"
"09/06/2018","101.00","101.00","101.00","101.00","","-0.54%"
"09/05/2018","101.55","101.55","101.55","101.55","0.07K","0.69%"
"09/04/2018","100.85","100.85","100.85","100.85","0.02K","3.28%"
"08/31/2018","97.65","97.65","97.65","97.65","","-0.05%"
"08/30/2018","97.70","97.70","97.70","97.70","","0.00%"
"08/29/2018","97.70","97.70","97.70","97.70","","0.05%"
"08/28/2018","97.65","97.65","97.65","97.65","0.03K","0.67%"
"08/27/2018","97.00","97.00","97.00","97.00","","0.00%"
"08/24/2018","97.00","97.00","97.00","97.00","0.02K","0.05%"
"08/23/2018","96.95","96.95","96.95","96.95","0.01K","0.10%"
"08/22/2018","96.85","96.85","96.85","96.85","","-0.82%"
"08/21/2018","97.65","97.65","97.65","97.65","","-0.66%"
"08/20/2018","98.30","98.30","98.30","98.30","0.01K","0.10%"
"08/17/2018","98.20","98.20","98.20","98.20","","0.41%"
"08/16/2018","97.80","97.80","97.80","97.80","0.02K","0.20%"
"08/15/2018","97.60","97.60","97.60","97.60","","-0.56%"
"08/14/2018","98.15","98.15","98.15","98.15","","0.46%"
"08/13/2018","97.70","97.70","97.70","97.70","","0.72%"
"08/10/2018","97.00","97.00","97.00","97.00","","0.67%"
"08/09/2018","96.35","96.35","96.35","96.35","0.02K","-0.10%"
"08/08/2018","96.45","96.45","96.45","96.45","0.06K","-0.31%"
"08/07/2018","96.75","96.75","96.75","96.75","0.04K","0.62%"
"08/06/2018","96.15","96.15","96.15","96.15","0.16K","1.80%"
"08/03/2018","94.45","94.45","94.45","94.45","0.21K","-0.26%"
"08/02/2018","94.70","94.70","94.70","94.70","0.07K","-0.42%"
"08/01/2018","95.10","95.10","95.10","95.10","0.15K","0.00%"
"07/31/2018","95.10","95.10","95.10","95.10","0.21K","0.26%"
"07/30/2018","94.85","94.85","94.85","94.85","","-5.90%"
"07/27/2018","100.80","100.80","100.80","100.80","","-0.20%"
"07/26/2018","101.00","101.00","101.00","101.00","","0.10%"
"07/25/2018","100.90","100.90","100.90","100.90","0.01K","-0.30%"
"07/24/2018","101.20","101.20","101.20","101.20","","-0.05%"
"07/23/2018","101.25","101.25","101.25","101.25","","0.80%"
"07/20/2018","100.45","100.45","100.45","100.45","","-0.54%"
"07/19/2018","101.00","101.00","101.00","101.00","","-0.64%"
"07/18/2018","101.65","101.65","101.65","101.65","","0.59%"
"07/17/2018","101.05","101.05","101.05","101.05","0.03K","0.35%"
"07/16/2018","100.70","100.70","100.70","100.70","0.13K","-0.49%"
"07/13/2018","101.20","101.20","101.20","101.20","0.02K","-0.39%"
